X1,name
3295,HSD17B4
1743,DLST
9527,GOSR1
80059,LRRTM4
105371267,AC007906.2
80205,CHD9
284402,SCGB2B2
1834,DSPP
101927907,LRRTM4-AS1
1758,DMP1
55900,ZNF302
101927926,LINC01851
27285,TEKT2
101927948,AC012494.2
8517,IKBKG
3381,IBSP
56955,MEPE
26354,GNL3
130120,REG3G
54936,ADPRS
4646,MYO6
100422905,MIR4311
1296,COL8A2
115752,DIS3L
27095,TRAPPC3
6696,SPP1
5968,REG1B
10165,SLC25A13
51524,TMEM138
55700,MAP7D1
83694,RPS6KL1
64210,MMS19
692109,SNORD69
5967,REG1A
55830,GLT8D1
693176,MIR591
7979,SEM1
51259,TMEM216
26083,TBC1D29P
5068,REG3A
339318,ZNF181
79869,CPSF7
5228,PGF
389827,MYMK
54962,TIPIN
148103,ZNF599
9719,ADAMTSL2
100132967,FAM223A
246100,CTAG1A
1485,CTAG1B
1496,CTNNA2
400685,LINC01801
286967,FAM223B
30848,CTAG2
29843,SENP1
692149,SCARNA14
5604,MAP2K1
139716,GAB3
8892,EIF2B2
1750,DLX6
9967,THRAP3
28972,SPCS1
1749,DLX5
100652911,LINC01838
642968,FAM163B
90075,ZNF30
6787,NEK4
57001,SDHAF3
51379,CRLF3
1621,DBH
27030,MLH3
10302,SNAPC5
6863,TAC1
1736,DKC1
5311,PKD2
126375,ZNF792
138948,DBH-AS1
79915,ATAD5
100616149,MIR4512
79729,SH3D21
57655,GRAMD1A
1757,SARDH
6124,RPL4
3697,ITIH1
100422888,MIR4264
102465877,MIR8080
5213,PFKM
347730,LRRTM1
440,ASNS
55194,EVA1B
9429,ABCG2
83931,STK40
79736,TEFM
643802,AC007342.3
97,ACYP1
55803,ADAP2
5934,RBL2
101928031,LINC01809
79696,ZC2HC1C
8802,SUCLG1
91754,NEK9
152926,PPM1K
9694,EMC2
64400,AKTIP
3699,ITIH3
6324,SCN1B
84967,LSM10
127700,OSCP1
80019,UBTD1
595100,SNORD18C
595099,SNORD18B
595098,SNORD18A
54949,SDHAF2
55055,ZWILCH
26287,ANKRD2
677817,SNORA36A
100847052,MIR664B
677835,SNORA56
105369192,PPM1K-DT
1768,DNAH6
4354,MPP1
157753,TMEM74
112817,HOGA1
7201,TRHR
55008,HERC6
220004,PPP1R32
84955,NUDCD1
84282,RNF135
414157,C10orf62
118812,MORN4
109616970,SNORA63C
64960,MRPS15
3249,HPN
100847066,MIR5692A1
100847017,MIR5692C2
7410,VAV2
4951,OCM2
340069,FAM170A
55361,PI4K2A
23322,RPGRIP1L
22853,LMTK2
1441,CSF3R
56943,ENY2
60370,AVPI1
3700,ITIH4
51334,PRR16
83742,MARVELD1
10972,TMED10
100616470,MIR4488
390205,LRRC10B
100616266,MIR4733
168620,BHLHA15
9066,SYT7
118813,ZFYVE27
25851,TECPR1
4763,NF1
3617,IMPG1
100128675,HPN-AS1
94033,FTMT
153443,SRFBP1
129293,TRABD2A
105374836,TRABD2A
5349,FXYD3
100132963,SMIM9
2353,FOS
93035,PKHD1L1
51191,HERC5
2157,F8
4015,LOX
122953,JDP2
9168,TMSB10
105377860,LINC02540
56888,KCMF1
3351,HTR1B
266655,BRD3OS
101928601,MEI4
134728,IRAK1BP1
2899,GRIK3
25798,BRI3
10538,BATF
8019,BRD3
6425,SFRP5
100996478,LINC01964
102724153,AC007182.1
133923,ZNF474
55640,FLVCR2
100505561,LINC00866
55023,PHIP
83439,TCF7L1
401647,GOLGA7B
474382,H2AB1
100505841,AC010255.2
8263,F8A1
55971,BAIAP2L1
100302111,MIR1184-1
101927495,AP002754.1
55118,CRTAC1
84992,PIGY
100996939,PIGY
65991,FUNDC2
8916,HERC3
197021,LCTL
9627,SNCAIP
113157,RPLP0P2
9324,HMGN3
747,DAGLA
100422898,MIR4255
100130548,AL445931.1
728431,LINC01137
100874334,TCF7L1-IT1
80149,ZC3H12A
11091,WDR5
4885,NPTX2
100288198,HMGN3-AS1
80078,LCAL1
102465438,MIR6732
100272147,CMC4
10618,TGOLN2
9166,EBAG9
64769,MEAF6
222865,TMEM130
167691,LCA5
4515,MTCP1
100151684,RNU6ATAC
105376310,LINC02247
102723165,LINC01169
4091,SMAD6
6256,RXRA
27291,R3HCC1L
79184,BRCC3
23093,TTLL5
83699,SH3BGRL2
266812,"NAP1L5"
26070,MYRF-AS1
285512,FAM13A-AS1
100873993,ITIH4-AS1
389125,MUSTN1
102723481,LINC02206
6785,ELOVL4
100526772,STIMATE-MUSTN1
745,MYRF
54884,RETSAT
8295,TRRAP
10144,FAM13A
7272,TTK
100616236,MIR4669
4088,SMAD3
102466205,MIR6887
163175,LGI4
1289,COL5A1
375346,STIMATE
84171,LOXL4
100847010,MIR5581
79753,SNIP1
102465866,MIR8064
51460,SFMBT1
84795,PYROXD2
79068,FTO
55638,SYBU
7802,DNALI1
29889,GNL2
100302133,MIR1287
3257,HPS1
7411,VBP1
84173,ELMOD3
91869,RFT1
284654,RSPO1
5348,FXYD1
116442,RAB39B
1193,CLIC2
746,TMEM258
100616482,MIR4685
54955,C1orf109
60495,HPSE2
693196,MIR611
2237,FEN1
474381,H2AB2
474383,F8A2
100422985,MIR1184-2
474384,F8A3
11161,ERG28
100422977,MIR1184-3
83740,H2AB3
9415,FADS2
100507404,TMLHE-AS1
101927830,TMLHE-AS1
79191,IRX3
79719,AAGAB
5580,PRKCD
153163,MGC32805
55217,TMLHE
101927379,LINC02201
594,BCKDHB
55143,CDCA8
112752,IFT43
6643,SNX2
105371272,AC018553.3
10251,SPRY3
643911,CRNDE
101927480,CRNDE
6845,VAMP7
102466657,MIR6505
102465253,MIR6507
140461,ASB8
26507,CNNM1
284656,EPHA10
53822,FXYD7
7043,TGFB3
64799,IQCH
55603,TENT5A
53827,FXYD5
2805,GOT1
10265,IRX5
3581,IL9R
101928770,LINC01526
166815,TIGD2
55668,GPATCH2L
285513,GPRIN3
101927324,LINC01475
149175,MANEAL
79190,IRX6
159296,NKX2-3
100616333,MIR3689C
100500846,MIR3689A
100616131,MIR3689D1
100500906,MIR3689B
100616344,MIR3689D2
100616460,MIR3689E
100616212,MIR3689F
2220,FCN2
81894,SLC25A28
28966,SNX24
6622,SNCA
79693,YRDC
4313,MMP2
2219,FCN1
127687,C1orf122
57089,ENTPD7
387856,CCDC184
3992,FADS1
4520,MTF1
51076,CUTC
121275,OR10AD1
10439,OLFM1
341567,H1-7
3633,INPP5B
121274,ZNF641
1355,COX15
2103,ESRRB
5480,PPIC
1244,ABCC2
100506686,IQCH-AS1
23519,ANP32D
121273,C12orf54
27012,KCNV1
145853,C15orf61
93166,PRDM6
5607,MAP2K5
101927459,LINC01608
157927,C9orf62
22846,VASH1
341568,OR8S1
153241,CEP120
100506599,PPP1R26-AS1
3906,LALBA
9858,PPP1R26
10946,SF3A3
54934,KANSL2
100506603,VASH1-AS1
23357,ANGEL1
101927487,LINC01609
138162,C9orf116
148109,FAM187B
4974,OMG
101927057,OMG
105375706,LINC02237
51599,LSR
51116,MRPS2
54947,LPCAT2
2124,EVI2B
114788,CSMD3
23268,DNMBP
145497,LRRC74A
2275,FHL3
2123,EVI2A
101928525,AL161452.1
3933,LCN1
84440,RAB11FIP4
677815,SNORA2C
7086,TKT
100302221,MIR1291
677793,SNORA2A
822,CAPG
677794,SNORA2B
904,CCNT1
84290,CAPNS2
6530,SLC6A2
105370578,LINC01629
64207,IRF2BPL
51118,UTP11
283575,LINC02288
29991,OBP2A
102724190,LINC02289
85457,CIPC
5453,POU3F1
1456,CSNK1G3
100302263,MIR1908
3995,FADS3
100500801,MIR3659
255411,TEX49
1369,CPN1
339442,LINC01343
112,ADCY6
5047,PAEP
644248,SNCA-AS1
22915,MMRN1
57156,TMEM63C
10613,ERLIN1
64121,RRAGC
100616262,MIR4701
100506125,ADCY6-DT
100616248,MIR4724
406968,MIR193A
784,CACNB3
100616449,MIR4725
100126356,MIR365B
55352,COPRS
7392,USF2
26292,MYCBP
401145,CCSER1
1147,CHUK
55813,UTP6
283576,ZDHHC22
100130954,LINC01502
81025,GJA9
102723971,AL354761.1
54933,RHBDL2
360203,GLT6D1
58157,NGB
55802,DCP1A
390598,SKOR1
100302236,MIR1260A
392399,LCN9
29954,POMT2
402381,SOHLH1
79647,AKIRIN1
102465446,MIR6746
90025,UBE3D
5866,RAB3IL1
4725,NDUFS5
2895,GRID2
57582,KCNT1
101929076,AC009292.1
55280,CWF19L1
26827,RNU6-1
100500819,MIR3609
8554,PIAS1
57507,ZNF608
776,CACNA1D
23512,SUZ12
677800,SNORA12
7439,BEST1
282991,BLOC1S2
23033,DOP1A
23499,MACF1
9416,DDX23
57817,HAMP
100302225,MIR2053
9033,PKD2L1
474,ATOH1
101929210,AC096746.1
4099,MAG
2954,GSTZ1
56916,SMARCAD1
7227,TRPS1
101927460,LINC02240
114659,LRRC37B
284948,SH2D6
2495,FTH1
102546228,LINC02039
65983,GRAMD2B
27289,RND1
6319,SCD
91860,CALML4
85478,CCDC65
90271,OLMALINC
54982,CLN6
100859921,LINC00536
399900,AP003733.3
8667,EIF3H
4144,MAT2A
51303,FKBP11
7479,WNT8B
3619,INCENP
10552,ARPC1A
25956,SEC31B
933,CD22
5238,PGM3
2677,GGCX
377,ARF3
84294,UTP23
10095,ARPC1B
283578,TMED8
161394,SAMD15
5885,RAD21
27306,HPGDS
122945,NOXRED1
105371730,AC116407.1
7480,WNT10B
10648,SCGB1D1
10611,PDLIM5
63894,VIPAS39
55288,RHOT1
4246,SCGB2A1
10647,SCGB1D2
10116,FEM1B
7471,WNT1
501,ALDH7A1
4250,SCGB2A2
22801,ITGA11
23109,DDN
105369758,DDN-AS1
404552,SCGB1D4
5571,PRKAG1
80150,ASRGL1
4714,NDUFB8
283856,AC040168.1
8673,VAMP8
7356,SCGB1A1
10791,VAMP5
2775,GNAO1
51255,RNF181
79026,AHNAK
55662,HIF1AN
10391,CORO2B
11333,PDAP1
644660,RAD21-AS1
100500914,MIR3610
441376,AARD
5076,PAX2
129303,TMEM150A
169026,SLC30A8
8896,BUD31
1937,EEF1G
8125,ANP32A
100847070,MIR5196
2864,FFAR1
2865,FFAR3
10598,AHSA1
26024,PTCD1
2866,GPR42
100128682,LINC01531
90390,MED30
8085,KMT2D
102465447,MIR6747
64852,TUT1
10713,USP39
26077,DKFZP434H168
100526740,ATP5MF-PTCD1
100500891,MIR3935
2867,FFAR2
267,AMFR
388533,KRTDAP
100422971,MIR4312
246777,SPESP1
2131,EXT1
145501,ISM2
9219,MTA2
10898,CPSF4
55719,SLF2
79400,NOX5
112611,RWDD2A
4199,ME1
93099,DMKN
9517,SPTLC2
401474,SAMD12
167681,PRSS35
11051,NUDT21
9892,SNAP91
121268,RHEBL1
8846,ALKBH1
4982,TNFRSF11B
50846,DHH
55239,OGFOD1
81892,SLIRP
84545,MRPL43
256364,EML3
55716,LMBR1L
10584,COLEC10
51808,PHAX
9551,ATP5MF
101927513,AC107953.2
114569,MAL2
22938,SNW1
389320,TEX43
105375726,MAL2-AS1
102723557,LMNB1-DT
102466162,MIR548AZ
4001,LMNB1
4856,CCN3
285989,ZNF789
57715,SEMA4G
5168,ENPP2
388969,C2orf68
283673,EWSAT1
658,BMPR1B
583,BBS2
26035,GLCE
6439,SFTPB
115123,MARCHF3
84124,ZNF394
401207,C5orf63
54852,PAQR5
23660,ZKSCAN5
283579,C14orf178
57143,ADCK1
84466,MEGF10
145694,AC027237.3
10578,GNLY
221786,FAM200A
84560,MT4
79027,ZNF655
4504,MT3
162494,RHBDL3
9493,KIF23
9369,NRXN3
4502,MT2A
693193,MIR608
56652,TWNK
10376,TUBA1B
109617024,SNORD38C
4500,MT1L
55349,CHDH
4493,MT1E
157922,CAMSAP1
8633,UNC5C
55540,IL17RB
4499,MT1M
84913,ATOH8
84445,LZTS2
4498,MT1JP
64149,C17orf75
105370586,AC022469.1
4489,MT1A
6094,ROM1
1734,DIO2
7846,TUBA1A
102466516,MIR6071
4490,MT1B
26229,B3GAT3
93973,ACTR8
79955,PDZD7
6873,TAF2
100628307,DIO2-AS1
4494,MT1F
8869,ST3GAL5
145508,CEP128
84790,TUBA1C
4495,MT1G
5161,PDHA2
133619,PRRC1
58515,SELENOK
4496,MT1H
285555,STPG2
23193,GANAB
101927267,AC125611.4
10422,UBAC1
81855,SFXN3
5630,PRPH
4501,MT1X
55799,CACNA2D3
101410545,STPG2-AS1
693217,MIR632
7756,ZNF207
105371286,AC106779.1
100289187,TMEM225B
138151,"NACC2"
5910,RAP1GDS1
9688,NUP93
81621,KAZALD1
79075,DSCC1
221785,ZSCAN25
100038246,TLX1NB
64798,DEPTOR
90120,TMEM250
10024,TROAP
3195,TLX1
8022,LHX3
101927396,LINC01514
7253,TSHR
613212,CTXN3
10660,LBX1
728586,CCDC192
1577,CYP3A5
644873,LINC01184
7373,COL14A1
101927419,LINC02681
169714,QSOX2
8945,BTRC
399693,CCDC187
353500,BMP8A
728448,PPIEL
6558,SLC12A2
26102,DKFZP434A062
8761,PABPC4
26086,GPSM1
100861540,CYP3A7-CYP3A51P
25911,DPCD
2957,GTF2A1
790952,ESRG
100874237,CACNA2D3-AS1
57408,LRTM1
1551,CYP3A7
27343,POLL
105377096,LINC02017
677834,SNORA55
406930,MIR138-2
26508,HEYL
6559,SLC12A3
728489,DNLZ
338761,C1QL4
7474,WNT5A
79962,DNAJC22
5717,PSMD11
64170,CARD9
84618,NT5C1A
65244,SPATS2
51440,HPCAL4
1576,CYP3A4
677845,SNORA79
85439,STON2
26059,ERC2
10450,PPIE
10098,TSPAN5
6621,SNAPC4
6400,SEL1L
6176,RPLP1
8851,CDK5R1
10807,ENTR1
4642,MYO1D
1977,EIF4E
28998,MRPL13
2201,FBN2
145837,DRAIC
711,ERC2-IT1
100500875,MIR3938
285331,CCDC66
27085,MTBP
101928559,LINC01467
656,BMP8B
64064,OXCT2
101928599,LINC02301
64816,CYP3A43
105378666,BMP8B-AS1
101929536,AL033527.2
23203,PMPCA
6641,SNTB1
23416,KCNH3
102466752,MIR6863
80789,INTS5
100422900,MIR3158-1
100423033,MIR3158-2
6468,FBXW4
9709,HERPUD1
102288414,C11orf98
54802,TRIT1
25885,POLR1A
102724338,LINC02305
101927543,AC104958.1
23173,METAP1
3037,HAS2
79081,LBHD1
2253,FGF8
23768,FLRT2
10445,MCRS1
751071,CSKMT
692158,SNORA57
790955,UQCC3
100500867,MIR3684
23272,TASOR
128,ADH5
51035,UBXN1
22882,ZHX2
283585,LINC01148
26022,TMEM98
134701,RIPPLY2
105370611,LINC02330
51167,CYB5R4
79139,DERL1
2581,GALC
10360,NPM3
28965,SLC27A6
56623,INPP5E
9919,SEC16A
112609,MRAP2
10724,OGA
22832,CEP162
7090,TLE3
51015,ISOC1
1071,CETP
100616175,MIR4633
100616325,MIR4460
103689846,ADAMTS19-AS1
171019,ADAMTS19
50650,ARHGEF3
100507053,AP002026.1
93594,TBC1D31
158055,C9orf163
4851,NOTCH1
55037,PTCD3
127,ADH4
100127206,MINAR2
337876,CHSY3
124912,SPACA3
100616242,MIR4673
100616301,MIR4674
401561,LINC01451
221091,LRRN4CL
51162,EGFL7
3094,HINT1
26580,BSCL2
9096,TBX18
81392,OR2AE1
89122,TRIM4
40,ASIC2
90624,LYRM7
130,ADH6
30819,KCNIP2
25766,PRPF40B
102724201,TBX18-AS1
84166,NLRC5
4610,MYCL
8477,GPR65
56990,CDC42SE2
349149,GJC3
101928820,LINC02535
105378668,MYCL-AS1
563,AZGP1
283587,LINC01146
4907,NT5E
84879,MFSD2A
124,ADH1A
100506677,AA06
646282,AZGP1P1
406913,MIR126
10555,AGPAT2
51735,RAPGEF6
105375423,AC004522.5
7586,ZKSCAN1
125,ADH1B
57231,SNX14
692225,SNORD94
10989,IMMT
101927239,LINC01989
138311,DIPK1B
6347,CCL2
7589,ZSCAN21
84973,SNHG7
6354,CCL7
677824,SNORA17B
677804,SNORA17A
414332,LCN10
7551,ZNF3
6356,CCL11
2785,GNG3
6355,CCL8
221092,HNRNPUL2
126,ADH1C
84070,FAM186B
6357,CCL13
54207,KCNK10
84985,FAM83A
100874200,ARHGEF3-AS1
283237,TTC9C
6346,CCL1
353324,SPATA12
158062,LCN6
54756,IL17RD
10487,CAP1
400591,C17orf102
79842,ZBTB3
124842,TMEM132E
91010,FMNL3
5436,POLR2G
131,ADH7
102465431,MIR6722
138307,LCN8
100131726,FAM83A-AS1
100616260,MIR4663
84933,C8orf76
10693,CCT6B
55812,SPATA7
389812,LCN15
85014,TMEM141
10629,TAF6L
100533106,ZHX1-C8orf76
84960,CCDC183
11244,ZHX1
84103,C4orf17
79064,TMEM223
29028,ATAD2
374395,TMEM179B
79591,ARMH3
100131193,CCDC183-AS1
102465448,MIR6748
10482,NXF1
55684,RABL6
10980,COPS6
93587,TRMT10A
8820,HESX1
79803,HPS6
7009,TMBIM6
91603,ZNF830
8861,LDB1
3980,LIG3
26060,APPL1
221184,CPNE2
4547,MTTP
23082,PPRC1
100422860,MIR4292
389813,AJM1
4176,MCM7
29085,PHPT1
285556,C4orf54
27071,DAPP1
693130,MIR548D1
100500863,MIR548AA1
55093,NTAQ1
5538,PPT1
102465257,MIR6514
158056,MAMDC4
100616159,MIR4779
6811,STX5
51318,MRPL35
8649,LAMTOR3
11099,PTPN21
142686,ASB14
9221,NOLC1
80011,PSME3IP1
65055,REEP1
201625,DNAH12
79982,DNAJB14
117584,RFFL
8721,EDF1
114907,FBXO32
79882,ZC3H14
7186,TRAF2
83401,ELOVL3
55818,KDM3A
5309,PITX3
3015,H2AZ1
105369332,AP001160.1
201626,PDE12
54663,WDR74
340359,KLHL38
378,ARF4
312,ANXA13
100616480,MIR4479
8729,GBF1
54461,FBXW5
407014,MIR25
407050,MIR93
406900,MIR106B
9179,AP4M1
115265,DDIT4L
6018,RLF
96459,FNIP1
101929353,AP001961.1
733,C8G
5892,RAD51D
51705,EMCN
106144532,ARF4-AS1
127391,TMCO2
157769,FAM91A1
57701,NCKAP5L
201627,DENND6A
10492,SYNCRIP
89970,RSPRY1
286256,LCN12
10269,ZMPSTE24
23642,SNHG1
100286844,BCDIN3D-AS1
144233,BCDIN3D
374897,SBSN
1298,COL9A2
101929159,DENND6A-DT
7871,SLMAP
23017,FAIM2
5730,PTGDS
23568,ARL2BP
26330,GAPDHS
100874275,LINC01216
654463,FER1L6
401562,LCNL1
5530,PPP3CA
286257,PAXX
51090,PLLP
439941,FER1L6-AS1
157376,FER1L6-AS2
9022,CLIC3
101927588,AC090921.1
728637,MEIKIN
100506469,TMEM147-AS1
157378,TMEM65
6367,CCL22
101927292,LINC02395
20,ABCA2
55039,TRMT12
6376,CX3CL1
10430,TMEM147
101927612,RNF139-AS1
11236,RNF139
6361,CCL17
83940,TATDN1
23305,ACSL6
57019,CIAPIN1
64744,SMAP2
51652,CHMP3
495,ATP4A
283332,LINC02396
102465868,MIR8066
100302193,MIR1255A
90024,FLJ20021
359,AQP2
55024,BANK1
101927318,AC025154.2
54752,FNDC8
362,AQP5
100526767,RNF103-CHMP3
54475,NLE1
363,AQP6
65243,ZFP69B
102723617,LINC01766
6878,TAF6
7844,RNF103
339559,ZFP69
23354,HAUS5
64789,EXO5
29127,RACGAP1
57017,COQ9
64795,RMND5A
127396,ZNF684
401563,C9orf139
925,CD8A
2529,FUT7
9783,RIMS3
56654,NPDC1
79171,RBM42
146862,UNC45B
102466200,MIR6844
4715,NDUFB9
161436,EML5
5432,POLR2C
9304,SNORD22
9299,SNORD30
9300,SNORD28
9301,SNORD27
9302,SNORD26
9303,SNORD25
954,ENTPD2
6520,SLC3A2
4802,NFYC
926,CD8B
64116,SLC39A8
2317,FLNB
89958,SAPCD2
9788,MTSS1
91373,UAP1L1
55715,DOK4
1128,CHRM1
100289341,MAN1B1-DT
2116,ETV2
11253,MAN1B1
100286979,ANAPC1P1
9356,SLC22A6
4790,NFKB1
146861,SLC35G3
162394,SLFN5
400966,RGPD1
245812,CNPY4
123016,TTC8
3354,HTR1E
1340,COX6B1
91607,SLFN11
1081,CGA
255374,MBLAC1
693214,MIR629
389541,LAMTOR4
105370880,LINC02205
101929151,LINC02204
104548972,SALRNA3
11045,UPK1A
9376,SLC22A8
104548973,SALRNA2
55075,UACA
5343,PLGLB1
23036,ZNF292
29952,DPP7
92922,CCDC102A
100862728,UPK1A-AS1
41,ASIC1
27033,ZBTB32
55262,MAP11
221188,ADGRG5
9757,KMT2B
285074,ANAPC1P2
55106,SLFN12
375519,GJB7
105375743,AC100858.2
100616255,MIR4662B
100616221,MIR4662A
157381,LINC00964
2902,GRIN1
57150,SMIM8
63914,SMIM8
283238,SLC22A24
146857,SLFN13
100616370,MIR4771-1
1112,FOXN3
206412,C6orf163
387775,SLC22A10
100616439,MIR4658
79690,GAL3ST4
9289,ADGRG1
112597,CYTOR
154313,CFAP206
221914,GPC2
100506736,SLFN12L
6602,SMARCD1
387601,SLC22A25
342618,SLFN14
400236,FOXN3-AS1
29018,FOXN3-AS2
10734,STAG3
105370616,AL137230.1
100616499,MIR4435-1
137209,ZNF572
90141,EFCAB11
79713,IGFLR1
4126,MANBA
692076,SNORD7
5193,PEX12
10559,SLC35A1
5342,PLGLB2
105375744,AC009908.1
6713,SQLE
114571,SLC22A9
729857,RGPD2
163,AP2B1
199746,U2AF1L4
117245,PLAAT5
55323,LARP6
2819,GPD1
54839,LRRC49
57038,RARS2
85329,LGALS12
9897,WASHC5
407034,MIR30E
407031,MIR30C1
9132,KCNQ4
55775,TDP1
23595,ORC3
51315,KRCC1
55851,PSENEN
150572,SMYD1
84987,COX14
55957,LIN37
91012,CERS5
100616447,MIR4780
2168,FABP1
5920,PLAAT4
3562,IL3
163732,CITED4
126393,HSPB6
54979,PLAAT2
148137,PROSER3
11145,PLAAT3
286053,NSMCE2
55258,THNSL2
1503,CTPS1
1437,CSF2
25923,ATL3
100861518,P4HA2-AS1
8974,P4HA2
10313,RTN3
352954,CASTOR3
10221,TRIB1
55122,AKIRIN2
7323,UBE2D3
344167,FOXI3
115703,ARHGAP33
81833,SPACA1
200523,TEX37
100130231,LINC00861
101928371,AC104134.1
51474,LIMA1
1268,CNR1
9451,EIF2AK3
101927657,AC087667.1
65998,C11orf95
157638,LRATD2
100750225,PCAT1
79037,PVRIG
144097,SPINDOC
8732,RNGTT
441272,SPDYE3
56659,KCNK13
5700,PSMC1
2011,MARK2
102465498,MIR6830
8572,PDLIM4
100507178,SLFNL1-AS1
200172,SLFNL1
389816,LRRC26
105377105,FLNB-AS1
100500811,MIR3621
100505993,TMEM210
103164619,CASC19
644050,LINC01529
1776,DNASE1L3
29882,ANAPC2
55051,NRDE2
22955,SCMH1
58510,PRODH2
101735302,STAG3L5P
100302220,MIR1293
10957,PNRC1
121006,FAM186A
6583,SLC22A4
135295,SRSF12
56906,THAP10
101752399,STAG3L5P-PVRIG2P-PILRB
57406,ABHD6
22934,RPIA
8636,SSNA1
4868,NPHS1
79875,THSD4
286262,TPRN
113251,LARP4
553103,MIR3936HG
101929004,AL353135.2
801,CALM1
135293,PM20D2
645784,ANKRD36BP2
94107,TMEM203
4791,NFKB2
100500865,MIR3936
6584,SLC22A5
29990,PILRB
2569,GABRR1
27158,NDOR1
11102,RPP14
100616399,MIR4436A
101867536,PRNCR1
727677,CASC8
109703458,HTD2
5462,POU5F1B
196993,CT62
101805488,CCAT2
100270680,CASC11
101929196,THSD4-AS1
4609,MYC
2570,GABRR2
54899,PXK
84063,KIRREL2
51465,UBE2J1
10002,NR2E3
3659,IRF1
58528,RRAGD
1907,EDN2
101930294,LINC02317
727800,RNF208
400238,LINC00642
102466747,MIR6840
375791,CYSRT1
29992,PILRA
643596,RNF224
22881,ANKRD6
142680,SLC34A3
59269,HIVEP3
145567,TTC7B
10383,TUBB4B
2981,GUCA2B
4649,MYO9A
2980,GUCA2A
645166,LSP1P5
654342,LSP1P5
107985911,LSP1P5
401565,FAM166A
22887,FOXJ3
5662,PSD
100129722,STPG3-AS1
55063,ZCWPW1
91608,RASL10B
441476,STPG3
246176,GAS2L2
79176,FBXL15
333,APLP1
79004,CUEDC2
101928909,AL096869.2
25920,NELFB
105370622,AL139193.2
3567,IL5
146853,C17orf50
54863,TOR4A
574447,MIR146B
9252,RPS6KA5
56257,MEPCE
100505761,RPARP-AS1
441478,NRARP
54932,EXD3
645166,LSP1P4
10111,RAD50
79946,C10orf95
284716,RIMKLA
221908,PPP1R35
79847,MFSD13A
84217,ZMYND12
402573,C7orf61
10121,ACTR1A
81628,TSC22D4
79717,PPCS
57226,LYRM2
100133920,AL845331.2
57609,DIP2B
100509620,AL845331.1
222950,NYAP1
123228,SENP8
51684,SUFU
728621,CCDC30
222487,ADGRG3
10811,NOXA1
196996,GRAMD2A
442028,AC097374.1
3268,AGFG2
80017,DGLUCY
150483,TEKT4
466,ATF1
84807,NFKBID
377841,ENTPD8
283248,RCOR2
283471,TMPRSS12
84229,DRC7
81603,TRIM8
4118,MAL
25840,METTL7A
100316904,SAP25
5315,PKM
613227,HIGD1C
79829,"NAA40"
26012,NSMF
10870,HCST
4034,LRCH4
4891,SLC11A2
100302185,MIR1204
641384,TMEM75
105377348,UBE2D3-AS1
100302161,MIR1205
100302170,MIR1206
100302175,MIR1207
100302281,MIR1208
493856,CISD2
64969,MRPS5
7305,TYROBP
403,ARL3
137196,CCDC26
728724,CCDC26
106144608,CCDC26
150159,SLC9B1
118980,SFXN2
1351,COX8A
55611,OTUB1
79414,LRFN3
84874,ZNF514
101927761,TH2LCRR
644096,SDHAF1
3596,IL13
10300,KATNB1
163183,SYNE4
60468,BACH2
7549,ZNF2
26261,FBXO24
54838,WBP1L
102724307,WBP1L
84964,ALKBH6
1586,CYP17A1
28992,MACROD1
10465,PPIH
3565,IL4
150696,PROM2
100616109,MIR4464
6885,MAP3K7
11127,KIF3A
23769,FLRT1
133308,SLC9B2
119032,BORCS7
100129845,PCOLCE-AS1
10963,STIP1
5118,PCOLCE
3801,KIFC3
100500839,MIR3686
102466223,MIR7114
375775,PNPLA7
57412,AS3MT
64598,MOSPD3
5162,PDHB
51571,CYRIB
101927572,AC002116.2
25999,CLIP3
56965,PARP6
107984265,AL356608.3
54805,CNNM2
64975,MRPL41
56898,BDH2
92715,DPH7
7036,TFR2
22978,NT5C2
199745,THAP8
200845,KCTD6
729020,RPEL1
100616174,MIR4643
4904,YBX1
9118,INA
284403,WDR62
30818,KCNIP3
8309,ACOX2
84108,PCGF6
645121,CCNI2
116225,ZMYND19
83706,FERMT3
2045,EPHA7
23176,SEPTIN8
6349,CCL3L3
414062,CCL3L3
1062,CENPE
92714,ARRDC1
6877,TAF5
25875,LETMD1
84833,ATP5MD
149461,CLDN19
51412,ACTL6B
51011,FAHD2A
85026,ARRDC1-AS1
64175,P3H1
83707,TRPT1
11170,FAM107A
100302174,MIR1307
22984,PDCD11
79813,EHMT1
2783,GNB2
728361,OVOL3
653192,TRIM43B
5438,POLR2I
100124539,SNORA11B
8111,GPR68
101927288,MANEA-DT
79694,MANEA
105377108,FAM3D-AS1
440193,CCDC88C
131177,FAM3D
1155,TBCB
10690,FUT9
129868,TRIM43
23376,UFL1
84304,NUDT22
9457,FHL5
79078,C1orf50
81566,CSRNP2
81491,GPR63
29078,NDUFAF4
200844,CFAP20DC
114792,KLHL32
100129924,TMEM269
51063,CALHM2
7024,TFCP2
374969,SVBP
3338,DNAJC4
6870,TACR3
114625,ERMAP
55671,PPP4R3A
400986,ANKRD36C
255022,CALHM1
119395,CALHM3
102465463,MIR6772
826,CAPNS1
102724341,NEURL1-AS1
9148,NEURL1
80319,CXXC4
1258,CNGB1
101929468,CXXC4-AS1
134548,SOWAHA
100847051,MIR5194
50807,ASAP1
134549,SHROOM1
9644,SH3PXD2A
7423,VEGFB
54790,TET2
